===============INFO===============
=file=configFile
=popSize, mode, separateGen, elite, crossProb, mutProb, mutRate, maxGen, time, nTry, result


100;1;1;0.3;0.2;0.05;0.03;1000;1.2300150394439697;1;206.92584043995194
100;1;1;0.3;0.2;0.05;0.03;1000;0.3240368366241455;2;208.6338926622689
100;1;1;0.3;0.2;0.05;0.03;1000;0.15380501747131348;3;208.27638997113382
100;1;1;0.3;0.2;0.05;0.03;1000;0.18419098854064941;4;204.87910747466805
100;1;1;0.3;0.2;0.05;0.03;1000;0.35178709030151367;5;224.60710990385817
100;1;1;0.3;0.2;0.05;0.03;10000;1.9594318866729736;1;219.52087655738703
100;1;1;0.3;0.2;0.05;0.03;10000;1.950740098953247;2;214.82958295341044
100;1;1;0.3;0.2;0.05;0.03;10000;1.9484009742736816;3;204.83796298943255
100;1;1;0.3;0.2;0.05;0.03;10000;2.0038299560546875;4;204.72007254701793
100;1;1;0.3;0.2;0.05;0.03;10000;1.9639308452606201;5;207.44636514716873
100;1;1;0.3;0.2;0.05;0.03;20000;3.9526150226593018;1;207.48069874290277
100;1;1;0.3;0.2;0.05;0.03;20000;3.984342098236084;2;223.26757293536676
100;1;1;0.3;0.2;0.05;0.03;20000;3.9417099952697754;3;211.13368001785628
100;1;1;0.3;0.2;0.05;0.03;20000;3.988215923309326;4;223.17297778210798
100;1;1;0.3;0.2;0.05;0.03;20000;3.9194741249084473;5;207.28047237911642
100;1;1;0.3;0.2;0.05;0.05;1000;0.19033503532409668;1;223.13611305598084
100;1;1;0.3;0.2;0.05;0.05;1000;0.21747207641601562;2;206.42021775452739
100;1;1;0.3;0.2;0.05;0.05;1000;0.1829819679260254;3;220.84187035117398
100;1;1;0.3;0.2;0.05;0.05;1000;0.22530603408813477;4;208.69079860937543
100;1;1;0.3;0.2;0.05;0.05;1000;0.17387795448303223;5;210.60734270639352
100;1;1;0.3;0.2;0.05;0.05;10000;1.975174903869629;1;204.72160920632956
100;1;1;0.3;0.2;0.05;0.05;10000;2.0234620571136475;2;204.72228056012793
100;1;1;0.3;0.2;0.05;0.05;10000;1.9619059562683105;3;204.80194626303825
100;1;1;0.3;0.2;0.05;0.05;10000;1.9607419967651367;4;204.72511715062123
100;1;1;0.3;0.2;0.05;0.05;10000;1.9736089706420898;5;204.8426934054803
100;1;1;0.3;0.2;0.05;0.05;20000;3.9797000885009766;1;207.28050027791957
100;1;1;0.3;0.2;0.05;0.05;20000;3.947913885116577;2;204.80329220684843
100;1;1;0.3;0.2;0.05;0.05;20000;3.9849789142608643;3;204.77542847195124
100;1;1;0.3;0.2;0.05;0.05;20000;3.918722152709961;4;204.84223047462092
100;1;1;0.3;0.2;0.05;0.05;20000;3.944333076477051;5;204.80180878649034
100;1;1;0.3;0.2;0.05;0.1;1000;0.22114896774291992;1;208.7875523411049
