===============INFO===============
=file=configFile
=popSize, mode, separateGen, elite, crossProb, mutProb, mutRate, maxGen, time, nTry, result


100;1;1;0.3;0.2;0.05;0.03;1000;1.4688408374786377;1;200.0482536173175
100;1;1;0.3;0.2;0.05;0.03;1000;0.3471949100494385;2;198.22468321342544
100;1;1;0.3;0.2;0.05;0.03;1000;0.5034198760986328;3;207.80543940071365
100;1;1;0.3;0.2;0.05;0.03;1000;0.21004700660705566;4;196.94668481709394
100;1;1;0.3;0.2;0.05;0.03;1000;0.4086768627166748;5;207.51343645774423
100;1;1;0.3;0.2;0.05;0.03;10000;2.362391948699951;1;169.13713293338597
100;1;1;0.3;0.2;0.05;0.03;10000;2.4137189388275146;2;160.4511779418566
100;1;1;0.3;0.2;0.05;0.03;10000;2.4327189922332764;3;150.95823257360408
100;1;1;0.3;0.2;0.05;0.03;10000;2.4187140464782715;4;148.15876344650945
100;1;1;0.3;0.2;0.05;0.03;10000;2.481233835220337;5;164.62931161478704
100;1;1;0.3;0.2;0.05;0.03;20000;5.120965003967285;1;164.73202310727737
100;1;1;0.3;0.2;0.05;0.03;20000;4.7868430614471436;2;172.83643061971426
100;1;1;0.3;0.2;0.05;0.03;20000;4.944636106491089;3;153.9774872479683
100;1;1;0.3;0.2;0.05;0.03;20000;4.884206056594849;4;155.85181423157908
100;1;1;0.3;0.2;0.05;0.03;20000;4.9668707847595215;5;148.4825482920858
100;1;1;0.3;0.2;0.05;0.05;1000;0.26162195205688477;1;192.78795003572864
100;1;1;0.3;0.2;0.05;0.05;1000;0.21939802169799805;2;183.60134489593025
100;1;1;0.3;0.2;0.05;0.05;1000;0.2655820846557617;3;202.51163582525635
100;1;1;0.3;0.2;0.05;0.05;1000;0.27542781829833984;4;194.3313713477026
100;1;1;0.3;0.2;0.05;0.05;1000;0.20602011680603027;5;206.50476172861505
100;1;1;0.3;0.2;0.05;0.05;10000;2.452565908432007;1;164.62991383122764
100;1;1;0.3;0.2;0.05;0.05;10000;2.4657928943634033;2;156.15053456942752
100;1;1;0.3;0.2;0.05;0.05;10000;2.4557981491088867;3;149.9357793708431
100;1;1;0.3;0.2;0.05;0.05;10000;2.460422992706299;4;167.87067582669314
100;1;1;0.3;0.2;0.05;0.05;10000;2.451369047164917;5;169.5149768903663
100;1;1;0.3;0.2;0.05;0.05;20000;4.79601788520813;1;157.22499247910855
100;1;1;0.3;0.2;0.05;0.05;20000;4.794885873794556;2;156.6697450968942
100;1;1;0.3;0.2;0.05;0.05;20000;4.772771120071411;3;152.29663825524347
100;1;1;0.3;0.2;0.05;0.05;20000;4.778695821762085;4;164.77488135757815
100;1;1;0.3;0.2;0.05;0.05;20000;4.82706093788147;5;163.88617224397822
100;1;1;0.3;0.2;0.05;0.1;1000;0.2153630256652832;1;201.6855409884047
100;1;1;0.3;0.2;0.05;0.1;1000;0.2580111026763916;2;200.18639797480796
100;1;1;0.3;0.2;0.05;0.1;1000;0.2760899066925049;3;191.83507816453184
100;1;1;0.3;0.2;0.05;0.1;1000;0.19995999336242676;4;206.88193514681907
100;1;1;0.3;0.2;0.05;0.1;1000;0.26666998863220215;5;187.80532865416106
100;1;1;0.3;0.2;0.05;0.1;10000;2.402940034866333;1;170.64707373981966
100;1;1;0.3;0.2;0.05;0.1;10000;2.4511890411376953;2;156.78415224217355
100;1;1;0.3;0.2;0.05;0.1;10000;2.391709804534912;3;148.07696794970022
100;1;1;0.3;0.2;0.05;0.1;10000;2.4496450424194336;4;159.8215615588298
100;1;1;0.3;0.2;0.05;0.1;10000;2.407956123352051;5;173.96271421339594
100;1;1;0.3;0.2;0.05;0.1;20000;4.818042993545532;1;148.1053114845029
100;1;1;0.3;0.2;0.05;0.1;20000;4.853446006774902;2;164.08757363429277
100;1;1;0.3;0.2;0.05;0.1;20000;4.851702928543091;3;147.89512547158495
100;1;1;0.3;0.2;0.05;0.1;20000;4.8311309814453125;4;153.65250127608263
100;1;1;0.3;0.2;0.05;0.1;20000;4.867634057998657;5;156.20681621511093
