===============INFO===============
=file=configFile
=popSize, mode, separateGen, elite, crossProb, mutProb, mutRate, maxGen, time, nTry, result


100;1;1;0.3;0.2;0.05;0.03;1000;1.8825058937072754;1;1358.5507105605432
100;1;1;0.3;0.2;0.05;0.03;1000;0.20865297317504883;2;1303.0168655888572
100;1;1;0.3;0.2;0.05;0.03;1000;0.3868870735168457;3;1355.0725442137411
100;1;1;0.3;0.2;0.05;0.03;1000;0.20706605911254883;4;1421.369530889025
100;1;1;0.3;0.2;0.05;0.03;1000;0.24576187133789062;5;1366.4601995424805
100;1;1;0.3;0.2;0.05;0.03;10000;2.2867350578308105;1;1201.7823943326068
100;1;1;0.3;0.2;0.05;0.03;10000;2.3281989097595215;2;1184.2590007900146
100;1;1;0.3;0.2;0.05;0.03;10000;2.284543991088867;3;1186.8974444472465
100;1;1;0.3;0.2;0.05;0.03;10000;2.306096076965332;4;1200.6218712024895
100;1;1;0.3;0.2;0.05;0.03;10000;2.3646810054779053;5;1188.9221958429478
100;1;1;0.3;0.2;0.05;0.03;20000;4.5946149826049805;1;1194.139272027025
100;1;1;0.3;0.2;0.05;0.03;20000;4.673784971237183;2;1185.4071074509095
100;1;1;0.3;0.2;0.05;0.03;20000;4.6076500415802;3;1188.9215620929522
100;1;1;0.3;0.2;0.05;0.03;20000;4.666813135147095;4;1179.4513594420505
100;1;1;0.3;0.2;0.05;0.03;20000;4.693588018417358;5;1179.6158928527932
100;1;1;0.3;0.2;0.05;0.05;1000;0.2484290599822998;1;1418.0850552080835
100;1;1;0.3;0.2;0.05;0.05;1000;0.26209592819213867;2;1423.9299553828487
100;1;1;0.3;0.2;0.05;0.05;1000;0.20088601112365723;3;1324.3686325582103
100;1;1;0.3;0.2;0.05;0.05;1000;0.2514381408691406;4;1387.8724966588684
100;1;1;0.3;0.2;0.05;0.05;1000;0.2657308578491211;5;1396.1706218119964
100;1;1;0.3;0.2;0.05;0.05;10000;2.3929760456085205;1;1190.8663043891254
100;1;1;0.3;0.2;0.05;0.05;10000;2.6196200847625732;2;1209.7121030976264
100;1;1;0.3;0.2;0.05;0.05;10000;2.6665449142456055;3;1188.9208151476917
100;1;1;0.3;0.2;0.05;0.05;10000;2.756322145462036;4;1191.1166887495826
100;1;1;0.3;0.2;0.05;0.05;10000;2.492583990097046;5;1200.7079712905074
100;1;1;0.3;0.2;0.05;0.05;20000;5.192030906677246;1;1200.196601223632
