===============INFO===============
=file=configFile
=popSize, mode, separateGen, elite, crossProb, mutProb, mutRate, maxGen, time, nTry, result


100;1;1;0.3;0.2;0.05;0.03;1000;1.9024569988250732;1;913.2270047074343
100;1;1;0.3;0.2;0.05;0.03;1000;0.1786670684814453;2;456.33590534706127
100;1;1;0.3;0.2;0.05;0.03;1000;0.3635838031768799;3;578.6534680946338
100;1;1;0.3;0.2;0.05;0.03;1000;0.15320587158203125;4;574.7431168729605
100;1;1;0.3;0.2;0.05;0.03;1000;0.17387008666992188;5;430.01329671934826
100;1;1;0.3;0.2;0.05;0.03;10000;1.9528977870941162;1;267.7489996928578
100;1;1;0.3;0.2;0.05;0.03;10000;1.9479660987854004;2;235.1137207204323
100;1;1;0.3;0.2;0.05;0.03;10000;1.9550449848175049;3;331.7133653640989
100;1;1;0.3;0.2;0.05;0.03;10000;1.9510879516601562;4;365.5746741770457
100;1;1;0.3;0.2;0.05;0.03;10000;1.963433027267456;5;196.68042219351844
100;1;1;0.3;0.2;0.05;0.03;20000;3.9484469890594482;1;194.15049600470743
100;1;1;0.3;0.2;0.05;0.03;20000;3.907680034637451;2;102.20820323287323
100;1;1;0.3;0.2;0.05;0.03;20000;3.9570319652557373;3;713.4718684804878
100;1;1;0.3;0.2;0.05;0.03;20000;3.8862709999084473;4;258.4461403206358
100;1;1;0.3;0.2;0.05;0.03;20000;3.9434690475463867;5;162.3931049366179
100;1;1;0.3;0.2;0.05;0.05;1000;0.16451597213745117;1;543.9763440918163
100;1;1;0.3;0.2;0.05;0.05;1000;0.18506622314453125;2;653.2054763720738
100;1;1;0.3;0.2;0.05;0.05;1000;0.21541595458984375;3;315.79342227867727
100;1;1;0.3;0.2;0.05;0.05;1000;0.18297100067138672;4;471.3559319033729
100;1;1;0.3;0.2;0.05;0.05;1000;0.2247941493988037;5;637.2869818875306
100;1;1;0.3;0.2;0.05;0.05;10000;1.9473011493682861;1;249.03829798484728
100;1;1;0.3;0.2;0.05;0.05;10000;1.9457619190216064;2;279.7947836316962
100;1;1;0.3;0.2;0.05;0.05;10000;1.9566419124603271;3;218.96286815817882
100;1;1;0.3;0.2;0.05;0.05;10000;1.997642993927002;4;328.89011002214073
100;1;1;0.3;0.2;0.05;0.05;10000;1.9528529644012451;5;217.6333144207116
100;1;1;0.3;0.2;0.05;0.05;20000;3.892448902130127;1;237.41592060178286
100;1;1;0.3;0.2;0.05;0.05;20000;3.96407413482666;2;177.75522326764226
100;1;1;0.3;0.2;0.05;0.05;20000;3.9126110076904297;3;182.96306516083635
100;1;1;0.3;0.2;0.05;0.05;20000;3.918488025665283;4;89.38459883113875
100;1;1;0.3;0.2;0.05;0.05;20000;3.9843339920043945;5;270.7726682479802
100;1;1;0.3;0.2;0.05;0.1;1000;0.18869900703430176;1;529.5424103276425
100;1;1;0.3;0.2;0.05;0.1;1000;0.22906994819641113;2;261.9554181307682
100;1;1;0.3;0.2;0.05;0.1;1000;0.17651104927062988;3;353.10855573787757
100;1;1;0.3;0.2;0.05;0.1;1000;0.23786091804504395;4;723.5550948482359
100;1;1;0.3;0.2;0.05;0.1;1000;0.16881203651428223;5;604.2528221700998
100;1;1;0.3;0.2;0.05;0.1;10000;2.010298013687134;1;118.87843745439375
100;1;1;0.3;0.2;0.05;0.1;10000;2.01631498336792;2;232.19427420890528
100;1;1;0.3;0.2;0.05;0.1;10000;2.0695371627807617;3;115.52749764716255
100;1;1;0.3;0.2;0.05;0.1;10000;2.008884906768799;4;251.55122000472636
100;1;1;0.3;0.2;0.05;0.1;10000;2.0196030139923096;5;180.9489281468503
100;1;1;0.3;0.2;0.05;0.1;20000;4.104089975357056;1;221.7536899483079
100;1;1;0.3;0.2;0.05;0.1;20000;4.014042854309082;2;249.81235861479595
100;1;1;0.3;0.2;0.05;0.1;20000;4.014678001403809;3;180.08984167491187
100;1;1;0.3;0.2;0.05;0.1;20000;4.0469069480896;4;201.97674971869682
100;1;1;0.3;0.2;0.05;0.1;20000;3.992255210876465;5;225.7463662584782
